,staff01_notes,staff01_durations,staff02_notes,staff02_durations
0,[64 67 72  0  0],"['1/16', '1/16', '1/16', 0, 0]",[43  0  0  0  0],"['1/8', 0, 0, 0, 0]"
1,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[36  0  0  0  0],"['1/8', 0, 0, 0, 0]"
2,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[55  0  0  0  0],"['1/8', 0, 0, 0, 0]"
3,[62 65 70  0  0],"['1/16', '1/16', '1/16', 0, 0]",[50 54  0  0  0],"['1/16', '1/16', 0, 0, 0]"
4,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[45  0  0  0  0],"['1/8', 0, 0, 0, 0]"
5,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[33  0  0  0  0],"['1/8', 0, 0, 0, 0]"
6,[65 69 74  0  0],"['1/8', '1/16', '1/16', 0, 0]",[45  0  0  0  0],"['1/8', 0, 0, 0, 0]"
7,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[33  0  0  0  0],"['1/8', 0, 0, 0, 0]"
8,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[45  0  0  0  0],"['1/8', 0, 0, 0, 0]"
9,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[33  0  0  0  0],"['1/8', 0, 0, 0, 0]"
10,[65 69 74  0  0],"['1/16', '1/8', '1/16', 0, 0]",[45  0  0  0  0],"['1/16', 0, 0, 0, 0]"
11,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[53 57 62  0  0],"['1/8', '1/8', '1/16', 0, 0]"
12,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[50 62  0  0  0],"['1/8', '1/8', 0, 0, 0]"
13,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[55 59 65  0  0],"['1/8', '1/8', '1/8', 0, 0]"
14,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[50  0  0  0  0],"['1/8', 0, 0, 0, 0]"
15,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[43  0  0  0  0],"['1/8', 0, 0, 0, 0]"
16,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[44  0  0  0  0],"['1/8', 0, 0, 0, 0]"
17,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[41  0  0  0  0],"['1/8', 0, 0, 0, 0]"
18,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[53 58 62  0  0],"['1/16', '1/8', '1/8', 0, 0]"
19,[67 79  0  0  0],"['1/16', '1/16', 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
20,[71 76  0  0  0],"['1/8', '1/16', 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
21,[69 74  0  0  0],"['1/16', '1/8', 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
22,[62  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
23,[63  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
24,[65  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
25,[62  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
26,[63  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
27,[62  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
28,[58  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
29,[56  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
30,[59  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
31,[56  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
32,[58  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
33,[56  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
34,[59  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
35,[62  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
36,[63  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
37,[65  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
