,staff01_notes,staff01_durations,staff02_notes,staff02_durations
0,[76 79 84  0  0],"['1/8', '3/16', '1/8', 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
1,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[55 60 64  0  0],"['1/8', '1/4', '1/8', 0, 0]"
2,[72 76  0  0  0],"['1/2', '1/16', 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
3,[74 79  0  0  0],"['1/8', '1/8', 0, 0, 0]",[31 43  0  0  0],"['1/8', '1/8', 0, 0, 0]"
4,[84  0  0  0  0],"['1/8', 0, 0, 0, 0]",[60  0  0  0  0],"['1/4', 0, 0, 0, 0]"
5,[69 72 77  0  0],"['1/4', '1/4', '1/4', 0, 0]",[41 53  0  0  0],"['1/16', '1/8', 0, 0, 0]"
6,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[36 48  0  0  0],"['1/4', '1/8', 0, 0, 0]"
7,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[37 49  0  0  0],"['1/8', '1/4', 0, 0, 0]"
8,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[36 48  0  0  0],"['1/4', '1/8', 0, 0, 0]"
9,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[34 46  0  0  0],"['1/4', '1/8', 0, 0, 0]"
10,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[35 47  0  0  0],"['1/4', '1/8', 0, 0, 0]"
11,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[36 48  0  0  0],"['1/8', '1/2', 0, 0, 0]"
12,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[37 49  0  0  0],"['1/4', '1/8', 0, 0, 0]"
13,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[36 48  0  0  0],"['1/2', '1/12', 0, 0, 0]"
14,[60  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
