,staff01_notes,staff01_durations,staff02_notes,staff02_durations
0,[62  0  0  0  0],"['1/4', 0, 0, 0, 0]",[31 43  0  0  0],"['3/16', '1/4', 0, 0, 0]"
1,[64  0  0  0  0],"['3/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
2,[69  0  0  0  0],"['1/12', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
3,[73  0  0  0  0],"['1/2', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
4,[72  0  0  0  0],"['1/12', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
5,[69  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
6,[73  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
7,[74  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
8,[72  0  0  0  0],"['3/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
9,[69  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
10,[73  0  0  0  0],"['1/12', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
11,[72  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
12,[69  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
13,[72  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
14,[62  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
15,[63  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
16,[65  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
17,[62  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
18,[63  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
19,[63  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
20,[65  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
21,[62  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
22,[69  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
23,[73  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
24,[72  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
25,[69  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
26,[73  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
27,[70  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
28,[71  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
29,[69  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
30,[73  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
31,[72  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
32,[69  0  0  0  0],"['1/12', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
33,[73  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
34,[77  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
35,[89  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
36,[88  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
37,[86  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
38,[84  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
39,[89  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
40,[88  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
41,[86  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
42,[88  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
43,[89  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
44,[88  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
45,[86  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
46,[84  0  0  0  0],"['1/2', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
47,[89  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
48,[88  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
49,[86  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
50,[83  0  0  0  0],"['1/12', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
51,[81  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
52,[69  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
53,[73  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
54,[72  0  0  0  0],"['1/12', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
55,[69  0  0  0  0],"['1/6', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
56,[73  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
57,[69  0  0  0  0],"['1/12', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
58,[70  0  0  0  0],"['1/8', 0, 0, 0, 0]",[46  0  0  0  0],"['1/4', 0, 0, 0, 0]"
59,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[53 58 62  0  0],"['1/8', '1/4', '1/8', 0, 0]"
60,[67 79  0  0  0],"['1/12', '3/16', 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
61,[71 76  0  0  0],"['1/4', '3/16', 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
62,[69 74  0  0  0],"['1/12', '1/16', 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
63,[62  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
