,staff01_notes,staff01_durations,staff02_notes,staff02_durations
0,[62 67 69 71  0],"['1/4', '1/4', '1/4', '1/4', 0]",[43 50  0  0  0],"['1/4', '1/4', 0, 0, 0]"
1,[69  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
2,[73  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
3,[72  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
4,[69  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
5,[73  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
6,[77  0  0  0  0],"['1/32', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
7,[89  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
8,[88  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
9,[86  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
10,[84  0  0  0  0],"['1', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
11,[89  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
12,[88  0  0  0  0],"['1/2', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
13,[86  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
14,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[55 59  0  0  0],"['1/8', '1/4', 0, 0, 0]"
15,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[50 54 57 60  0],"['1/8', '1/8', '1/16', '1/4', 0]"
16,[67 70 74 79  0],"['1/8', '1/16', '1/8', '1/4', 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
17,[63 67 70 75  0],"['1/8', '1/4', '1/4', '1/8', 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
18,[68 72 75 80  0],"['1/8', '1/8', '1/16', '1/8', 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
19,[70 75 82  0  0],"['1', '1', '1', 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
20,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[51 56 60  0  0],"['1/2', '1/2', '1/8', 0, 0]"
21,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[44 56  0  0  0],"['1/4', '1/2', 0, 0, 0]"
22,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[56 61 65  0  0],"['1/32', '1/4', '1/32', 0, 0]"
23,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[37 49  0  0  0],"['1/2', '1/8', 0, 0, 0]"
24,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[36 48  0  0  0],"['1/8', '1/32', 0, 0, 0]"
25,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[37 49  0  0  0],"['1/8', '1', 0, 0, 0]"
26,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[39 51  0  0  0],"['1/4', '1/8', 0, 0, 0]"
27,[63  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
28,[65  0  0  0  0],"['1', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
29,[62  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
30,[63  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
31,[65  0  0  0  0],"['1/12', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
