,staff01_notes,staff01_durations,staff02_notes,staff02_durations
0,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[46 58  0  0  0],"['1/8', '1/4', 0, 0, 0]"
1,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[45 57  0  0  0],"['1/8', '1/4', 0, 0, 0]"
2,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[41 53  0  0  0],"['1/8', '3/8', 0, 0, 0]"
3,[69  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
4,[73  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
5,[72  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
6,[69  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
7,[73  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
8,[77  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
9,[89  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
10,[88  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
11,[86  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
12,[84  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
13,[89  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
14,[88  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
15,[86  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
16,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[55 59  0  0  0],"['1/16', '1/16', 0, 0, 0]"
17,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[50 54 57 60  0],"['1/16', '1/8', '1/8', '1/8', 0]"
18,[67 70 74 79  0],"['1/8', '1/8', '1/32', '1/8', 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
19,[63 67 70 75  0],"['1/4', '1', '1/4', '1/16', 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
20,[68 72 75 80  0],"['1', '1/16', '1/2', '1/32', 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
21,[70 75 82  0  0],"['1/8', '1/4', '1/16', 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
22,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[51 56 60  0  0],"['1/4', '1/12', '1/16', 0, 0]"
23,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[44 56  0  0  0],"['1/4', '1/16', 0, 0, 0]"
24,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[56 61 65  0  0],"['1/8', '1/8', '1/4', 0, 0]"
25,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[37 49  0  0  0],"['1/4', '1/4', 0, 0, 0]"
26,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[36 48  0  0  0],"['1/4', '1/4', 0, 0, 0]"
27,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[37 49  0  0  0],"['1/8', '1/8', 0, 0, 0]"
28,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[56 61 65  0  0],"['1/4', '1/4', '1/8', 0, 0]"
29,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[37 49  0  0  0],"['1/2', '1/4', 0, 0, 0]"
30,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[36 48  0  0  0],"['1/16', '1/4', 0, 0, 0]"
31,[60  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
32,[63  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
33,[65  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
34,[62  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
35,[63  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
36,[65  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
37,[64  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
38,[69  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
39,[73  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
40,[72  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
41,[69  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
42,[73  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
43,[74  0  0  0  0],"['1/32', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
44,[72  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
45,[69  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
46,[73  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
