,staff01_notes,staff01_durations,staff02_notes,staff02_durations
0,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[53  0  0  0  0],"['1/8', 0, 0, 0, 0]"
1,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[55  0  0  0  0],"['1/8', 0, 0, 0, 0]"
2,[62 65 70  0  0],"['3/16', '1/16', '3/16', 0, 0]",[50 54  0  0  0],"['1/8', '3/16', 0, 0, 0]"
3,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[45  0  0  0  0],"['3/16', 0, 0, 0, 0]"
4,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[33  0  0  0  0],"['3/16', 0, 0, 0, 0]"
5,[65 69 74  0  0],"['1/8', '3/16', '3/16', 0, 0]",[45  0  0  0  0],"['1/8', 0, 0, 0, 0]"
6,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[33  0  0  0  0],"['3/16', 0, 0, 0, 0]"
7,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[45  0  0  0  0],"['1/8', 0, 0, 0, 0]"
8,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[33  0  0  0  0],"['1/8', 0, 0, 0, 0]"
9,[65 69 74  0  0],"['1/8', '3/16', '3/16', 0, 0]",[45  0  0  0  0],"['3/16', 0, 0, 0, 0]"
10,[65 69 74  0  0],"['1/8', '3/16', '3/16', 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
11,[65 69 74  0  0],"['3/16', '3/16', '1/8', 0, 0]",[45  0  0  0  0],"['1/8', 0, 0, 0, 0]"
12,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[33  0  0  0  0],"['3/16', 0, 0, 0, 0]"
13,[65 69 74  0  0],"['3/16', '1/8', '3/16', 0, 0]",[45  0  0  0  0],"['1/8', 0, 0, 0, 0]"
14,[69  0  0  0  0],"['3/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
15,[73  0  0  0  0],"['3/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
16,[72  0  0  0  0],"['3/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
17,[69  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
18,[73  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
19,[70  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
20,[71  0  0  0  0],"['3/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
21,[69  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
22,[73  0  0  0  0],"['3/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
23,[72  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
