,staff01_notes,staff01_durations,staff02_notes,staff02_durations
0,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[55  0  0  0  0],"['1/4', 0, 0, 0, 0]"
1,[62 65 70  0  0],"['1/8', '1/8', '1/32', 0, 0]",[50 54  0  0  0],"['1/32', '1/2', 0, 0, 0]"
2,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[45  0  0  0  0],"['1/8', 0, 0, 0, 0]"
3,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[33  0  0  0  0],"['1/8', 0, 0, 0, 0]"
4,[65 69 74  0  0],"['1/8', '1/8', '3/8', 0, 0]",[45  0  0  0  0],"['1/4', 0, 0, 0, 0]"
5,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[33  0  0  0  0],"['1/8', 0, 0, 0, 0]"
6,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[45  0  0  0  0],"['1/4', 0, 0, 0, 0]"
7,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[33  0  0  0  0],"['1/8', 0, 0, 0, 0]"
8,[65 69 74  0  0],"['1/16', '1/4', '1', 0, 0]",[45  0  0  0  0],"['1/4', 0, 0, 0, 0]"
9,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[53 57 62  0  0],"['3/16', '1/32', '1/4', 0, 0]"
10,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[50 62  0  0  0],"['1/4', '1/8', 0, 0, 0]"
11,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[55 59 65  0  0],"['1/2', '1/8', '1/2', 0, 0]"
12,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[50  0  0  0  0],"['1/16', 0, 0, 0, 0]"
13,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[43  0  0  0  0],"['1/4', 0, 0, 0, 0]"
14,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[44  0  0  0  0],"['1', 0, 0, 0, 0]"
15,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[41  0  0  0  0],"['1/2', 0, 0, 0, 0]"
16,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[53 58 62  0  0],"['1/4', '1/4', '1/4', 0, 0]"
17,[67 79  0  0  0],"['1/8', '1/4', 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
18,[71 76  0  0  0],"['1/32', '1/8', 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
19,[69 74  0  0  0],"['1/12', '1/8', 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
20,[62  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
21,[63  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
22,[65  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
23,[62  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
24,[63  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
25,[66  0  0  0  0],"['1/12', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
26,[69  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
27,[73  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
28,[72  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
29,[69  0  0  0  0],"['1/12', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
