,staff01_notes,staff01_durations,staff02_notes,staff02_durations
0,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[38 50  0  0  0],"['1/4', '1/8', 0, 0, 0]"
1,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[43 55  0  0  0],"['1/8', '1/4', 0, 0, 0]"
2,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[36 48  0  0  0],"['3/16', '1/8', 0, 0, 0]"
3,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[37 49  0  0  0],"['1/8', '1/8', 0, 0, 0]"
4,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[36 48  0  0  0],"['1/8', '1/4', 0, 0, 0]"
5,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[38 50  0  0  0],"['1/8', '1/8', 0, 0, 0]"
6,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[43 55  0  0  0],"['1/16', '1/4', 0, 0, 0]"
7,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[36 48  0  0  0],"['1/8', '3/16', 0, 0, 0]"
8,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[37 49  0  0  0],"['3/8', '1/16', 0, 0, 0]"
9,[69  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
10,[73  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
11,[72  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
12,[69  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
13,[73  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
14,[77  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
15,[89  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
16,[88  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
17,[86  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
18,[84  0  0  0  0],"['1/12', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
19,[89  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
20,[88  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
21,[86  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
22,[88  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
23,[84  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
24,[89  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
25,[88  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
26,[86  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
27,[84  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
28,[89  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
29,[88  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
30,[93 96  0  0  0],"['1/8', '1/8', 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
31,[98  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
32,[96  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
33,[98  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
34,[86  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
35,[84  0  0  0  0],"['1/12', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
36,[89  0  0  0  0],"['3/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
37,[88  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
38,[86  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
39,[84  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
40,[89  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
41,[83  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
42,[81  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
43,[69  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
44,[73  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
45,[72  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
46,[69  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
47,[73  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
48,[74  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
49,[72  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
50,[69  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
51,[73  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
52,[72  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
53,[69  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
54,[69  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
55,[73  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
56,[72  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
57,[76  0  0  0  0],"['1', 0, 0, 0, 0]",[55 60 64  0  0],"['1/4', '1/8', '1/8', 0, 0]"
58,[72  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
59,[69  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
60,[73  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
61,[72  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
62,[69  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
63,[74  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
