,staff01_notes,staff01_durations,staff02_notes,staff02_durations
0,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[35 47  0  0  0],"['1/4', '1/4', 0, 0, 0]"
1,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[36 48  0  0  0],"['1/8', '1/8', 0, 0, 0]"
2,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[37 49  0  0  0],"['1/8', '1/8', 0, 0, 0]"
3,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[36 48  0  0  0],"['1/4', '1/8', 0, 0, 0]"
4,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[38 50  0  0  0],"['1/8', '3/4', 0, 0, 0]"
5,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[43 55  0  0  0],"['1/8', '1/8', 0, 0, 0]"
6,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[36 48  0  0  0],"['1/4', '1/8', 0, 0, 0]"
7,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[37 49  0  0  0],"['3/4', '1/4', 0, 0, 0]"
8,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[36 48  0  0  0],"['1/4', '1/8', 0, 0, 0]"
9,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[38 50  0  0  0],"['1/4', '1/16', 0, 0, 0]"
10,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[59 62 67  0  0],"['1/8', '1/2', '1/8', 0, 0]"
11,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[38 50  0  0  0],"['1/2', '1/4', 0, 0, 0]"
12,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[43 55  0  0  0],"['1/4', '1/4', 0, 0, 0]"
13,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[36 48  0  0  0],"['1/12', '3/16', 0, 0, 0]"
14,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[37 49  0  0  0],"['1/8', '1/4', 0, 0, 0]"
15,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[36 48  0  0  0],"['1/8', '1/2', 0, 0, 0]"
16,[60  0  0  0  0],"['1/2', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
17,[63  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
18,[65  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
19,[62  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
20,[63  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
21,[65  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
22,[69  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
23,[73  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
24,[72  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
25,[69  0  0  0  0],"['3/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
26,[73  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
27,[69  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
28,[70  0  0  0  0],"['1/8', 0, 0, 0, 0]",[46  0  0  0  0],"['1/8', 0, 0, 0, 0]"
29,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[53 58 62  0  0],"['1/2', '1/4', '1/4', 0, 0]"
30,[67 79  0  0  0],"['1/4', '1/16', 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
31,[71 76  0  0  0],"['1/2', '1/4', 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
32,[69 74  0  0  0],"['1/8', '1/8', 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
33,[62  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
34,[63  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
35,[65  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
36,[62  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
37,[63  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
38,[63  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
39,[65  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
40,[62  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
41,[69  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
42,[73  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
43,[72  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
44,[69  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
45,[73  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
46,[70  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
47,[71  0  0  0  0],"['1/4', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
48,[69  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
