,staff01_notes,staff01_durations,staff02_notes,staff02_durations
0,[66  0  0  0  0],"['1/8', 0, 0, 0, 0]",[54  0  0  0  0],"['1/8', 0, 0, 0, 0]"
1,[67  0  0  0  0],"['1/8', 0, 0, 0, 0]",[55  0  0  0  0],"['1/8', 0, 0, 0, 0]"
2,[63  0  0  0  0],"['1/8', 0, 0, 0, 0]",[51  0  0  0  0],"['1/8', 0, 0, 0, 0]"
3,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[55 58  0  0  0],"['1/8', '1/8', 0, 0, 0]"
4,[67 73 75  0  0],"['1/4', '1/4', '1/8', 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
5,[67 73 75  0  0],"['1/4', '1/8', '1/4', 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
6,[67 73 75  0  0],"['1/4', '1/8', '1/4', 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
7,[68 72 75 80  0],"['1/4', '1/8', '1/8', '1/8', 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
8,[70 75 82  0  0],"['3/16', '1/8', '1/8', 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
9,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[51 56 60  0  0],"['1/8', '1/8', '1/8', 0, 0]"
10,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[44 56  0  0  0],"['1/4', '1/8', 0, 0, 0]"
11,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[56 61 65  0  0],"['1/8', '1/8', '1/4', 0, 0]"
12,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[37 49  0  0  0],"['1/8', '1/8', 0, 0, 0]"
13,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[36 48  0  0  0],"['3/16', '1/4', 0, 0, 0]"
14,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[37 49  0  0  0],"['1/4', '1/4', 0, 0, 0]"
15,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[56 61 65  0  0],"['1/8', '1/8', '1/8', 0, 0]"
