,staff01_notes,staff01_durations,staff02_notes,staff02_durations
0,[48  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
1,[43  0  0  0  0],"['3/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
2,[47  0  0  0  0],"['3/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
3,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[31 43  0  0  0],"['1/8', '1/8', 0, 0, 0]"
4,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[31 43  0  0  0],"['1/8', '3/16', 0, 0, 0]"
5,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[31 43  0  0  0],"['3/16', '1/8', 0, 0, 0]"
6,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[60 64 67  0  0],"['1/4', '1/4', '1/8', 0, 0]"
7,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[44 56  0  0  0],"['3/16', '1/4', 0, 0, 0]"
8,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[56 61 65  0  0],"['1/8', '3/16', '3/16', 0, 0]"
9,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[37 49  0  0  0],"['1/8', '1/8', 0, 0, 0]"
10,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[36 48  0  0  0],"['1/8', '1/8', 0, 0, 0]"
11,[0 0 0 0 0],"[0, 0, 0, 0, 0]",[37 49  0  0  0],"['1/8', '3/16', 0, 0, 0]"
12,[69  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
13,[73  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
14,[72  0  0  0  0],"['3/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
15,[69  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
16,[73  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
17,[70  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
18,[71  0  0  0  0],"['1/8', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
19,[69  0  0  0  0],"['1/16', 0, 0, 0, 0]",[0 0 0 0 0],"[0, 0, 0, 0, 0]"
